,AD,AE,AF,AG,AI,AL,AM,AO,AR,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BM,BN,BO,BQ,BR,BS,BT,BV,BW,BY,BZ,CA,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FM,FO,FR,GA,GB,GD,GE,GF,GG,GH,GI,GL,GM,GN,GP,GQ,GR,GT,GW,GY,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VA,VC,VE,VG,VN,VU,WS,YE,YT,ZA,ZM,ZW
CO,0.0,0.0017576628805202,0.0,0.0,0.0,0.0,0.0,0.0,0.2325785143988047,0.040263928352781204,0.0655214333157899,0.0,0.0,0.0,1.9363896015878397e-05,0.0,0.0007660878447395,0.030381637234162803,0.0,0.0018165958339588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769612223873335,0.0,0.0,0.0,0.0,0.0,0.0,0.0883503977316044,0.0,0.001532175689479,0.0,0.0,0.0157321527206375,0.0,0.0,1.1105046770947198,0.0007660878447395,0.1655584125265318,38.04800150552544,0.0007660878447395,0.0115010437591082,0.0,0.0,0.0,0.0,0.0138509087231527,0.1237865467474223,0.0,0.011078425335941899,0.0,0.0007660878447395,0.0007660878447395,0.1666666666666666,0.0052989365974968,0.0001372208482712,0.0,0.0,1.201412309469689,0.0,0.0346457991811576,0.0,0.0,0.0,0.1324093860350026,0.0,0.7628646837949806,0.0,0.0,0.0,0.0,0.0007660878447395,0.0,0.0,0.0,0.0,0.0,0.0,0.0378229224968733,0.0007660878447395,0.0,0.0,0.0,0.0032212311002671,0.0,0.021991017825820698,0.001532175689479,0.0179068304807782,0.1040311794094259,0.0,0.014034325509765001,0.0,0.0,0.0,0.0007660878447395,0.0997451298860576,0.0,0.0,0.0008645809009790351,0.1442641615862844,0.0008742628489869,0.0007660878447395,0.0,0.0,0.0,0.0,0.0,0.0703466330504239,0.000191570881226,0.0,0.0,0.0,0.0045877773137822,0.0,0.0,0.0,0.0,0.0,0.0046332292864320005,0.0004807692307692,0.0350651552225926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09896027210328559,0.0056701509817859,0.0,0.0,0.0,0.0,0.0,0.0022982635342185,0.0,0.016118820241233803,0.004892761945815,0.001532175689479,0.0,0.0,0.0047757962874039,0.000191570881226,0.0005120327700972,0.18763424075439958,0.0,0.0,0.0026592183698004,0.000191570881226,0.014218358105864401,0.0,0.0,0.0,0.029600103938192103,0.0,0.0,9.849305623953512e-05,0.0,0.011910550921879,0.005011649603008801,0.0074953287087048005,0.0,0.0012682127064404,0.0,0.0,0.0007660878447395,0.0384825045890817,0.004979637150594201,0.0,0.0023039560563748998,0.0,0.0015810416687543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015458050326927101,0.0,0.0,0.0,0.0,0.0,0.0967832740064174,0.0,0.0,0.055470446330075196,0.0,0.034126262237207806,0.0001178569522554,5.361021104336954,0.0,0.0,0.0,0.0,0.0,0.0,0.0017276263062779,0.0,0.0,0.0,0.0,0.0103369315774097,0.0,0.0
CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0002553626149131,0.0,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005107252298263,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0005107252298263,0.0,0.0,0.0005107252298263,0.0,0.0,0.0007660878447395,0.0002553626149131,0.0,0.0007660878447395,4.02247191011236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002553626149131,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,1.002808988764045,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0002553626149131,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0,0.0005107252298263,0.0,0.0002553626149131,0.0,0.0002553626149131,0.0,0.0,0.0,0.0002553626149131,0.0,0.0,0.0,0.0002553626149131,0.0025536261491317,0.0002553626149131,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0007660878447395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005107252298263,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0007660878447395,0.0,0.0,0.0,0.0005107252298263,0.0,0.0,0.0,0.0,0.0,0.0005107252298263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007660878447395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0002553626149131,0.0002553626149131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0,0.0002553626149131,0.0,0.0,0.0,0.0022982635342185,0.0,0.0,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0,0.0,0.0,0.0002553626149131,0.0,0.0
CU,0.0,0.0005120327700972,0.0,0.0,0.0,0.0,0.0,0.0,0.0474797446984767,0.0005120327700972,0.0020481310803891,0.0,0.0,0.0,0.0003807348181991,0.0,0.0,0.0020481310803891,0.0,0.0005120327700972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026263192356853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256920901295543,0.0,0.0157256405015288,0.0115010437591082,0.0,0.2740206503313299,0.0,0.0,0.0,0.0,0.0010240655401945,0.0011422044545973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007808871121264,0.0,0.0047381336917269,0.0,0.0,0.0,0.0011422044545973,0.0,0.0015229392727964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010240655401945,0.0,0.0007614696363982,0.0,0.0,0.0020481310803891,0.0,0.0,0.0,0.0,0.0,0.0,0.0047264338452783,0.0,0.0,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009518370454978,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,0.0010240655401945,0.0,0.0,0.0,0.0005711022272986,0.0,0.0,0.0001903674090995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221683893871214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005120327700972,0.0116914111682077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108927675882963,0.0,0.0,0.0033333333333333,0.0,0.0010240655401945,0.009476267383454,0.0005711022272986,0.0,0.0033333333333333,0.0,0.0,0.0,0.0066666666666666,0.0001903674090995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049168012543779,0.0,0.0,0.0,0.0,0.0,0.0,0.0308460131906641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003807348181991,0.0,0.0
CV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001730702665282,0.0004345936549326,0.0,0.0,0.0,0.0,0.0,0.0,0.8187153041501212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747236090353,0.0,0.0,0.0,0.0,0.0051080452949611,0.0,0.0,0.0,0.0,0.0024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,35.09609484876124,0.005079839580077099,0.7295252330259457,0.0,0.1002897291032884,0.0,0.0,0.0,0.0,0.0001730702665282,0.0,0.0,0.0,0.07254284277480691,0.0,0.0,0.0,0.0,0.0,1.0059164307540673,0.0,0.0029178247933197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513213945001043,0.0,0.0,0.0,0.0,0.005051119047015999,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053090895059847903,0.0,0.0,0.0,0.0017383746197305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4012999449875736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004910050847006,0.0,0.0,0.0,0.0256922810661128,0.0,0.0,0.0,0.0,0.0,0.0074901434372599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253461405330564,0.0,0.0001448645516442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146341463414634,0.0,0.0,0.0097560975609756,0.0,0.0,0.0,2.5150005880704827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ,0.0,0.0010240655401945,0.0,0.0,0.0,0.0,0.0,0.0,0.1035813076810707,0.802986023914993,0.6254786921672,0.0,0.0,0.0,0.0158619785073934,0.0,0.0,2.3831941035774413,0.0,0.12687984492243698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4361968735375435,0.0,0.0,0.0,0.0,0.0006729726167665217,0.0,0.5255686819870964,0.0,0.0,0.0,0.0,0.6474460945268479,0.0011737089201877,0.0,0.0327383905100308,0.0,1.1337351159458788,0.0138509087231527,0.0,0.0010240655401945,0.0,0.0,0.0,0.005079839580077099,126.62157324312014,3.1831540874696893,0.0,0.2568363899525077,0.0,0.0001755078759159,0.0,0.0,0.013500415981638002,0.0004883633928140999,0.0,0.0,3.908483735650135,0.0,0.186523245653434,0.0,0.0,0.0,3.470904942674373,0.0,1.890953159492681,0.0,0.09016568930302771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462168683445257,0.0,0.0,0.0,0.0,0.037516128696652495,0.0,0.5722597778038556,0.0001473622163277,0.3466476446580919,0.9710142417729747,0.0,0.0772707486194184,0.0,0.0,0.0001473622163277,0.0,3.2086431060414418,0.0,0.0,0.0006491398896462,0.861437371092111,0.0013313373280265,0.0,0.0,0.0,0.0,0.0,0.0,0.8002767095938347,0.0,0.0,0.0,0.0,0.0027224467845418,0.0,0.0,0.0001473622163277,0.0,0.0,0.12889120484358768,0.001367331113339,0.0099751108843696,0.0,0.0009341442776967,0.0,0.0044296788482834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046403437626083795,0.0591764183582386,0.0,0.0,0.0,0.0,0.0,0.0005894488653109,4.8773350241428086e-05,0.7908600624568698,2.6150414517595566,0.0,0.0,0.0,0.0892320151826462,0.0,0.0010240655401945,0.0157869542513824,0.0,0.0,0.0277928591713302,0.0004420866489832,1.169494167383844,0.0,0.0,0.0,0.1386329243445277,0.0,0.0,0.0,0.0,0.1959145892996135,0.09423550737847,0.35088454231409927,0.0,0.0034128832160206,0.0,0.0,0.0,0.414937371993739,0.044551900391893495,0.0,0.32110437644433554,0.0,0.2836278854777301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598399952977759,0.0,0.0,0.0,0.0002947244326554,0.0,0.5049598738607651,0.0,0.0,0.3533067163809158,0.0,0.0511479129038271,0.0002723273559953,14.181954739448038,0.0,0.0,0.0,0.0,0.0,0.0,0.0060693009003789,0.0,0.0,0.0,0.0,0.0595461853827642,0.0001473622163277,0.0
DE,0.0,0.0201444433887145,0.0,0.0,0.0,0.0357142857142857,0.0059676044330775,0.0,0.2905256670658535,21.694920463607843,13.309958282145328,0.0,0.0,0.0,0.038837390725388304,0.0,1.0509523809523809,18.95791168619778,0.0,0.0651203386265009,0.0,0.0,0.0,0.0,0.0,0.0028490028490028,0.0,3.509935240615281,0.0,0.0,0.0,0.0,0.0007733406328254,0.0,11.002172439848668,0.0,0.0,0.0,0.0,56.33937215751001,0.0039123630672926,0.0,0.24072940034923682,0.0,16.650536181704755,0.1237865467474223,1.0,0.0011422044545973,0.0,0.0,0.0,0.7295252330259457,3.1831540874696893,3203.650847993077,0.0,14.04854501022225,0.0,0.0006581545346847,0.0,0.0,0.0797719243939262,0.1545146223735813,0.0,0.0,34.48826665055674,0.8679653679653679,1.2142998071174362,0.0,0.0,0.0,30.529683270963933,0.0,46.616652428089736,0.0,0.053522897099950596,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,4.155821384000003,0.0,0.0,0.0,0.0,0.0421085175286459,0.0,2.7984358956657567,1.0364510967959244,1.1586399877997,2.7458852672234393,0.0,2.7266195302369916,0.0,0.0,0.0007368110816386,0.0052443361367846,25.396114261160744,0.0,0.0,0.4458175613693801,24.208294272966917,0.0070062754987474,0.0,0.0,0.0,0.0,0.0,0.0,17.369057404839396,0.0,0.0,0.0004807692307692,0.0,0.8293532701494212,0.0,0.0,0.0364510967959243,0.0,0.0,0.2312928701521889,0.048395621933683595,0.3972519611639898,0.0,0.013178889007217,0.0,0.0,0.0011422044545973,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2141574312035961,0.1488649208792779,0.0,0.0,0.0,0.0,0.0,1.0035882357265866,0.0004389601521728,51.63312124097496,3.1717223557453735,0.0,0.0,0.0,0.159463407115298,0.0,0.0,0.07908659340909831,0.0,0.0,0.0191029717943136,0.0379247189592017,3.7745768097087216,0.0,0.0,0.0,1.0800172061217688,0.0,0.0,0.0006894513936767,0.0,0.30650291486520376,0.2701868314529699,0.8384405942296406,0.0,0.2586454966439566,0.0,0.0,0.0,10.328521288945927,1.5035077048536687,0.0,0.2106121318866469,0.0,1.083767347247403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811339462701069,0.0,0.0,0.0,0.0127093856496034,0.0,1.507395255088598,0.0,0.0,2.067273748963154,0.0944444444444443,0.08772639395114601,0.0015412448885202,253.1204463736413,0.0715950715950715,0.0,0.0,0.0,0.0,0.0,0.0093693097147589,0.0,0.0,0.0,0.0,0.34942774744263233,0.0007368110816386,0.0
DJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DK,0.0,0.0009493670886075,0.0,0.0,0.0,0.0,0.0,0.0,0.0458888917733321,1.157797872540966,4.4021026064713,0.0,0.0,0.0,0.0101534839060239,0.0,0.0033333333333333,6.658698477771071,0.0,0.030841798992236203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633549395627166,0.0,0.0,0.0,0.0,0.0478197836511653,0.0,2.60412708331888,0.0,0.0,0.0,0.0,3.345112592596749,0.001564945226917,0.0,0.0992907137135384,0.0,1.891961372616787,0.011078425335941899,0.0,0.0,0.0,0.0,0.0,0.1002897291032884,0.2568363899525077,14.04854501022225,0.0,1049.9441037712927,0.0,8.775393795796587e-05,0.0,0.0,0.23021913909030717,0.0227036531522638,0.0,0.0,8.199001151892475,0.0,3.336163028053099,0.0,0.0,0.0,5.80150487490042,0.0151515151515151,16.87134189226596,0.0,0.0012820512820512,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.021308531161378,0.0,0.3333333333333333,0.0,0.0,0.010136628301817,0.0,1.2710967502861192,0.0001473622163277,0.7564705023937122,0.906387107634034,0.0,4.135580373713225,0.0,0.0,0.0001473622163277,0.44531388427084884,2.664048678519412,0.0,0.0,0.0370125654935781,3.769709337529849,0.005635926695433,0.0,0.0,0.0,0.0,0.0,0.0,1.3377047451834345,0.2,0.0,0.0,0.0,0.0027102885519156997,0.0,0.0,0.0001473622163277,0.0,0.0,0.5864155026392894,0.0388771214482596,0.034331728548038905,0.0,0.0020460963935429,0.0,0.0581876835668544,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427929152747195,0.0494463462307535,0.0,0.0,0.0,0.0,0.0,0.0005894488653109,0.0,9.414860883264526,9.758216070656825,0.0,0.0,0.0,0.221005813907293,0.0,0.0,0.0054476208997416,0.0,0.0,0.0097177032074828,0.0004420866489832,0.4535368259184643,0.0,0.0,0.0,0.4927798149218875,0.0,0.0,0.1333333333333333,0.0,0.5316775236075237,0.015676583337659,0.1230380819585453,0.0,0.3358638256679875,0.0,0.0,0.0,17.01208452923546,0.0501121522748503,0.0,0.1268692900860262,0.0,0.0552154475149088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770038609124261,0.0,0.0,0.0,0.0002947244326554,0.0,0.7483091777244887,0.0,0.0,0.39231645680680494,0.0,0.0688344123998431,8.775393795796587e-05,95.9730886409763,0.0,0.0,0.0,0.0,0.0,0.0,0.0013341521060908001,0.0,0.0,0.0,0.0,1.249920368348524,0.0001473622163277,0.0
